t/JosepTorrellas,133/9875,32
t/JosepTorrellas,39/2917,6
t/JosepTorrellas,73/4692,6
t/JosepTorrellas,09/5657,25
t/JosepTorrellas,62/1421,4
t/JosepTorrellas,131/5131,20
t/JosepTorrellas,127/9591,6
t/JosepTorrellas,233/5121,26
t/JosepTorrellas,99/2747-1,26
t/JosepTorrellas,z/MMZahran,16
t/JosepTorrellas,79/1691,4
t/JosepTorrellas,48/2905,4
t/JosepTorrellas,64/992,4
t/JosepTorrellas,28/273,12
t/JosepTorrellas,31/6601-1,2
t/JosepTorrellas,77/277,6
85/6323,78/3196,30
85/6323,k/DavidRKaeli,42
85/6323,25/8166,70
85/6323,d/ChitaRDas,12
85/6323,78/4478,46
85/6323,x/YuanXie,14
85/6323,01/9032,8
85/6323,168/5992,10
85/6323,87/5027,6
85/6323,117/3197,24
85/6323,38/1130,12
85/6323,66/10956,4
85/6323,36/4172,64
85/6323,23/3778,4
85/6323,n/ThuDNguyen,74
85/6323,67/1051,16
85/6323,94/7357,6
85/6323,18/9796,16
85/6323,85/2722,6
85/6323,41/1231,8
85/6323,i/RaviRIyer,38
85/6323,199/7171,6
85/6323,20/6518,30
85/6323,m/OnurMutlu,44
85/6323,61/5482,16
85/6323,68/1138,6
85/6323,10/10980,8
85/6323,j/LizyKurianJohn,6
85/6323,79/2191,6
85/6323,66/8314,6
85/6323,17/9796,14
85/6323,25/10955,8
85/6323,46/353,8
85/6323,87/5743,8
85/6323,56/9122,4
85/6323,91/3111,90
85/6323,h/HenryHoffmann,24
85/6323,21/7641,36
85/6323,10/2386,4
85/6323,03/2782,38
85/6323,184/8246,8
85/6323,87/6036,16
85/6323,y/DonaldYeung,6
85/6323,97/11028,4
85/6323,76/9083,36
85/6323,t/DeanMTullsen,4
85/6323,322/1476,10
85/6323,k/ChristoforosEKozyrakis,36
85/6323,69/9942,4
85/6323,85/2308,40
85/6323,79/413,8
85/6323,147/0999,56
85/6323,64/11467,10
85/6323,91/1557,34
85/6323,159/0037,12
85/6323,115/6279,8
85/6323,89/6105,8
85/6323,62/1421,6
85/6323,127/9591,26
85/6323,04/9508,8
85/6323,23/7512,16
76/7892,82/3556,114
76/7892,37/10441,102
76/7892,168/5992,3
76/7892,88/2610,6
76/7892,m/TrevorNMudge,46
76/7892,83/1613,10
76/7892,e/LievenEeckhout,6
76/7892,79/2191,8
76/7892,46/353,6
76/7892,56/9122,8
76/7892,44/8745,24
76/7892,a/TorMAamodt,6
76/7892,a/JungHoAhn,34
76/7892,115/5952,8
76/7892,173/9808,6
76/7892,64/1248,16
76/7892,a/ToddMAustin,12
76/7892,115/6279,46
76/7892,83/5240,10
76/7892,00/809,30
76/7892,87/5080-1,12
76/7892,131/5131,6
76/7892,147/1005,14
76/7892,66/10033,70
76/7892,118/8964,6
76/7892,233/5121,6
76/7892,z/MMZahran,6
78/3196,k/DavidRKaeli,6
78/3196,25/8166,48
78/3196,d/ChitaRDas,14
78/3196,x/YuanXie,16
78/3196,37/10441,18
78/3196,62/1131,8
78/3196,138/4146,18
78/3196,99/6904,14
78/3196,87/5027,6
78/3196,117/3197,4
78/3196,38/1130,16
78/3196,66/10956,4
78/3196,88/2610,16
78/3196,50/2421,10
78/3196,m/TrevorNMudge,12
78/3196,23/3778,14
78/3196,k/StephenWKeckler,10
78/3196,36/1380,74
78/3196,94/7357,10
78/3196,83/1613,52
78/3196,41/1231,36
78/3196,i/RaviRIyer,12
78/3196,20/6518,4
78/3196,12/6848,32
78/3196,m/OnurMutlu,26
78/3196,h/NikolaosHardavellas,20
78/3196,86/2654,10
78/3196,46/4377,8
78/3196,f/ManojFranklin,6
78/3196,35/1464,10
78/3196,10/10980,14
78/3196,77/1117,4
78/3196,157/2774,8
78/3196,11/2192,22
78/3196,66/8314,22
78/3196,46/353,6
78/3196,87/5743,10
78/3196,56/9122,8
78/3196,h/HenryHoffmann,4
78/3196,10/2386,6
78/3196,03/2782,16
78/3196,p/DmitryVPonomarev,88
78/3196,t/DeanMTullsen,20
78/3196,322/1476,60
78/3196,k/ChristoforosEKozyrakis,28
78/3196,79/413,6
78/3196,78/50,10
78/3196,31/11029,82
78/3196,11/5956,4
78/3196,178/3217,62
78/3196,j/NormanPJouppi,17
78/3196,a/TorMAamodt,6
78/3196,a/JungHoAhn,6
78/3196,89/5432,76
78/3196,21/5583,22
78/3196,65/1026,12
78/3196,80/1641,4
78/3196,05/6204,12
78/3196,91/1557,4
78/3196,a/ToddMAustin,32
78/3196,s/TajanaSimunic,14
78/3196,40/231,76
78/3196,33/65,28
78/3196,00/809,10
78/3196,72/3356,22
78/3196,35/6413,38
78/3196,89/6105,8
78/3196,34/3071,14
78/3196,178/3219,20
78/3196,76/11029,38
78/3196,73/4692,6
78/3196,62/1421,36
78/3196,84/2225,34
78/3196,147/1005,28
78/3196,118/8964,10
78/3196,97/3763,6
78/3196,21/4866,4
78/3196,58/11098,4
78/3196,48/2905,6
78/3196,04/3696,6
78/3196,76/1857-1,10
78/3196,s/MaryLouSoffa,16
k/DavidRKaeli,25/8166,58
k/DavidRKaeli,d/ChitaRDas,32
k/DavidRKaeli,78/4478,6
k/DavidRKaeli,x/YuanXie,14
k/DavidRKaeli,37/10441,114
k/DavidRKaeli,62/1131,4
k/DavidRKaeli,01/9032,8
k/DavidRKaeli,27/9796,14
k/DavidRKaeli,33/3960,8
k/DavidRKaeli,168/5992,14
k/DavidRKaeli,138/4146,20
k/DavidRKaeli,99/6904,42
k/DavidRKaeli,87/5027,18
k/DavidRKaeli,117/3197,14
k/DavidRKaeli,66/10956,18
k/DavidRKaeli,36/4172,8
k/DavidRKaeli,88/2610,24
k/DavidRKaeli,50/2421,28
k/DavidRKaeli,m/TrevorNMudge,34
k/DavidRKaeli,67/1051,8
k/DavidRKaeli,99/4678,104
k/DavidRKaeli,k/StephenWKeckler,46
k/DavidRKaeli,127/9035,8
k/DavidRKaeli,35/5292,10
k/DavidRKaeli,94/7357,10
k/DavidRKaeli,83/1613,30
k/DavidRKaeli,85/2722,10
k/DavidRKaeli,41/1231,40
k/DavidRKaeli,i/RaviRIyer,28
k/DavidRKaeli,20/6518,4
k/DavidRKaeli,12/6848,50
k/DavidRKaeli,m/OnurMutlu,34
k/DavidRKaeli,h/NikolaosHardavellas,52
k/DavidRKaeli,20/9131,10
k/DavidRKaeli,61/5482,34
k/DavidRKaeli,68/1138,8
k/DavidRKaeli,46/4377,16
k/DavidRKaeli,95/2048,18
k/DavidRKaeli,f/ManojFranklin,4
k/DavidRKaeli,35/1464,8
k/DavidRKaeli,e/LievenEeckhout,44
k/DavidRKaeli,j/LizyKurianJohn,56
k/DavidRKaeli,22/858,4
k/DavidRKaeli,157/2774,28
k/DavidRKaeli,79/2191,72
k/DavidRKaeli,11/2192,6
k/DavidRKaeli,66/8314,6
k/DavidRKaeli,04/2187,44
k/DavidRKaeli,46/353,18
k/DavidRKaeli,10/2386,48
k/DavidRKaeli,03/2782,60
k/DavidRKaeli,y/DonaldYeung,14
k/DavidRKaeli,56/9613,8
k/DavidRKaeli,85/2308,16
k/DavidRKaeli,26/9655,30
k/DavidRKaeli,79/413,8
k/DavidRKaeli,31/11029,8
k/DavidRKaeli,11/5956,14
k/DavidRKaeli,147/0999,6
k/DavidRKaeli,18/2863,10
k/DavidRKaeli,178/3217,12
k/DavidRKaeli,64/11467,40
k/DavidRKaeli,j/NormanPJouppi,5
k/DavidRKaeli,29/3950,3
k/DavidRKaeli,a/TorMAamodt,38
k/DavidRKaeli,99/4818,6
k/DavidRKaeli,a/JungHoAhn,66
k/DavidRKaeli,115/5952,4
k/DavidRKaeli,21/5583,26
k/DavidRKaeli,59/2715,6
k/DavidRKaeli,06/5295,6
k/DavidRKaeli,64/1248,8
k/DavidRKaeli,65/1026,8
k/DavidRKaeli,08/6044,4
k/DavidRKaeli,49/5144,4
k/DavidRKaeli,05/6204,6
k/DavidRKaeli,91/1557,6
k/DavidRKaeli,a/ToddMAustin,6
k/DavidRKaeli,40/231,20
k/DavidRKaeli,163/0027,8
k/DavidRKaeli,115/6279,46
k/DavidRKaeli,02/8105,44
k/DavidRKaeli,52/10063,8
k/DavidRKaeli,83/5240,36
k/DavidRKaeli,87/5080-1,26
k/DavidRKaeli,36/3251,6
k/DavidRKaeli,01/1397,6
k/DavidRKaeli,72/3356,138
k/DavidRKaeli,133/9875,38
k/DavidRKaeli,134/8720,8
k/DavidRKaeli,35/6413,16
k/DavidRKaeli,39/2917,6
k/DavidRKaeli,09/5657,2
k/DavidRKaeli,44/11216,6
k/DavidRKaeli,62/1421,4
k/DavidRKaeli,131/5131,6
k/DavidRKaeli,53/1682,10
k/DavidRKaeli,233/5121,42
k/DavidRKaeli,135/8203,14
k/DavidRKaeli,99/2747-1,14
k/DavidRKaeli,53/7913,8
k/DavidRKaeli,12/7785,22
k/DavidRKaeli,79/1691,4
k/DavidRKaeli,58/11098,8
k/DavidRKaeli,c/JasonCong,6
k/DavidRKaeli,09/10702,12
k/DavidRKaeli,127/3057,12
k/DavidRKaeli,36/134,18
k/DavidRKaeli,04/3696,4
k/DavidRKaeli,88/2818,26
k/DavidRKaeli,61/1146,8
k/DavidRKaeli,s/MaryLouSoffa,14
k/DavidRKaeli,m/SedaOgrenciMemik,36
25/8166,d/ChitaRDas,10
25/8166,78/4478,8
25/8166,x/YuanXie,14
25/8166,37/10441,30
25/8166,01/9032,36
25/8166,27/9796,18
25/8166,168/5992,18
25/8166,99/6904,92
25/8166,87/5027,6
25/8166,p/YaleNPatt,36
25/8166,88/2610,70
25/8166,50/2421,112
25/8166,23/3778,6
25/8166,67/1051,12
25/8166,82/9936,6
25/8166,99/4678,10
25/8166,k/StephenWKeckler,120
25/8166,36/1380,6
25/8166,35/5292,24
25/8166,94/7357,6
25/8166,83/1613,62
25/8166,i/RaviRIyer,10
25/8166,20/6518,26
25/8166,12/6848,38
25/8166,m/OnurMutlu,120
25/8166,20/9131,12
25/8166,00/5672,80
25/8166,61/5482,8
25/8166,86/2654,12
25/8166,73/7116,108
25/8166,22/3969,180
25/8166,95/2048,40
25/8166,f/ManojFranklin,8
25/8166,e/LievenEeckhout,24
25/8166,86/2160,10
25/8166,j/LizyKurianJohn,8
25/8166,77/1117,8
25/8166,22/858,26
25/8166,157/2774,8
25/8166,11/2192,8
25/8166,66/8314,18
25/8166,25/10955,10
25/8166,203/0006,58
25/8166,87/5743,12
25/8166,h/HenryHoffmann,64
25/8166,03/2782,4
25/8166,184/8246,18
25/8166,y/DonaldYeung,8
25/8166,p/DmitryVPonomarev,12
25/8166,t/DeanMTullsen,8
25/8166,56/9613,94
25/8166,322/1476,16
25/8166,k/ChristoforosEKozyrakis,6
25/8166,162/9999,24
25/8166,26/9655,26
25/8166,94/4067,22
25/8166,18/6801,24
25/8166,79/413,6
25/8166,78/50,22
25/8166,193/7332,4
25/8166,11/5956,96
25/8166,18/2863,14
25/8166,64/11467,10
25/8166,j/NormanPJouppi,11
25/8166,38/7914,3
25/8166,133/9941,78
25/8166,a/KrsteAsanovic,96
25/8166,21/5583,38
25/8166,06/5295,74
25/8166,65/1026,14
25/8166,85/5822,8
25/8166,08/6044,4
25/8166,49/5144,2
25/8166,05/6204,12
25/8166,a/ToddMAustin,32
25/8166,14/3973,46
25/8166,46/652,84
25/8166,40/231,6
25/8166,163/0027,10
25/8166,02/8105,38
25/8166,52/10063,82
25/8166,83/5240,20
25/8166,00/809,8
25/8166,72/3356,10
25/8166,134/8720,4
25/8166,09/5657,59
25/8166,62/1421,12
25/8166,127/9591,6
25/8166,233/5121,60
25/8166,135/8203,30
25/8166,99/2747-1,22
25/8166,79/1691,12
25/8166,131/5123,24
25/8166,c/JasonCong,6
25/8166,39/7863,24
d/ChitaRDas,78/4478,22
d/ChitaRDas,x/YuanXie,259
d/ChitaRDas,01/9032,356
d/ChitaRDas,33/3960,22
d/ChitaRDas,168/5992,14
d/ChitaRDas,138/4146,46
d/ChitaRDas,99/6904,42
d/ChitaRDas,87/5027,46
d/ChitaRDas,117/3197,104
d/ChitaRDas,38/1130,40
d/ChitaRDas,p/YaleNPatt,136
d/ChitaRDas,66/10956,202
d/ChitaRDas,36/4172,48
d/ChitaRDas,88/2610,20
d/ChitaRDas,m/TrevorNMudge,98
d/ChitaRDas,23/3778,12
d/ChitaRDas,67/1051,198
d/ChitaRDas,k/StephenWKeckler,94
d/ChitaRDas,36/1380,140
d/ChitaRDas,127/9035,36
d/ChitaRDas,35/5292,34
d/ChitaRDas,94/7357,336
d/ChitaRDas,83/1613,56
d/ChitaRDas,41/1231,174
d/ChitaRDas,i/RaviRIyer,344
d/ChitaRDas,199/7171,14
d/ChitaRDas,20/6518,66
d/ChitaRDas,72/4861,18
d/ChitaRDas,12/6848,46
d/ChitaRDas,m/OnurMutlu,642
d/ChitaRDas,20/9131,10
d/ChitaRDas,00/5672,10
d/ChitaRDas,61/5482,24
d/ChitaRDas,68/1138,46
d/ChitaRDas,22/3969,10
d/ChitaRDas,95/2048,50
d/ChitaRDas,e/LievenEeckhout,8
d/ChitaRDas,86/2160,36
d/ChitaRDas,10/10980,108
d/ChitaRDas,j/LizyKurianJohn,182
d/ChitaRDas,77/1117,8
d/ChitaRDas,22/858,24
d/ChitaRDas,79/2191,68
d/ChitaRDas,11/2192,208
d/ChitaRDas,66/8314,124
d/ChitaRDas,17/9796,98
d/ChitaRDas,25/10955,22
d/ChitaRDas,46/353,16
d/ChitaRDas,87/5743,106
d/ChitaRDas,56/9122,12
d/ChitaRDas,21/7641,12
d/ChitaRDas,10/2386,32
d/ChitaRDas,03/2782,150
d/ChitaRDas,184/8246,8
d/ChitaRDas,97/11028,12
d/ChitaRDas,123/2646,6
d/ChitaRDas,76/9083,12
d/ChitaRDas,t/DeanMTullsen,50
d/ChitaRDas,322/1476,66
d/ChitaRDas,k/ChristoforosEKozyrakis,32
d/ChitaRDas,26/9655,4
d/ChitaRDas,94/4067,6
d/ChitaRDas,18/6801,48
d/ChitaRDas,79/413,32
d/ChitaRDas,78/50,60
d/ChitaRDas,31/11029,14
d/ChitaRDas,11/5956,108
d/ChitaRDas,147/0999,26
d/ChitaRDas,44/8745,38
d/ChitaRDas,18/2863,174
d/ChitaRDas,178/3217,12
d/ChitaRDas,64/11467,306
d/ChitaRDas,j/NormanPJouppi,51
d/ChitaRDas,29/3950,10
d/ChitaRDas,133/9941,28
d/ChitaRDas,99/4818,84
d/ChitaRDas,a/KrsteAsanovic,40
d/ChitaRDas,a/JungHoAhn,4
d/ChitaRDas,115/5952,32
d/ChitaRDas,l/JamesRLarus,8
d/ChitaRDas,89/5432,14
d/ChitaRDas,21/5583,16
d/ChitaRDas,173/9808,6
d/ChitaRDas,59/2715,58
d/ChitaRDas,06/5295,4
d/ChitaRDas,64/1248,8
d/ChitaRDas,65/1026,12
d/ChitaRDas,85/5822,22
d/ChitaRDas,y/JunYang2,31
d/ChitaRDas,49/5144,29
d/ChitaRDas,08/6937,32
d/ChitaRDas,80/1641,94
d/ChitaRDas,62/201,40
d/ChitaRDas,05/6204,96
d/ChitaRDas,91/1557,44
d/ChitaRDas,a/ToddMAustin,134
d/ChitaRDas,s/TajanaSimunic,58
d/ChitaRDas,14/3973,38
d/ChitaRDas,46/652,24
d/ChitaRDas,04/7001,32
d/ChitaRDas,159/0037,16
d/ChitaRDas,272/8776,84
d/ChitaRDas,40/231,190
d/ChitaRDas,163/0027,180
d/ChitaRDas,115/6279,108
d/ChitaRDas,33/65,32
d/ChitaRDas,02/8105,26
d/ChitaRDas,52/10063,34
d/ChitaRDas,83/5240,18
d/ChitaRDas,00/809,52
d/ChitaRDas,87/5080-1,56
d/ChitaRDas,i/EnginIpek,46
d/ChitaRDas,165/4503,26
d/ChitaRDas,36/3251,32
d/ChitaRDas,20/4601,54
d/ChitaRDas,01/1397,44
d/ChitaRDas,72/3356,282
d/ChitaRDas,133/9875,34
d/ChitaRDas,35/6413,16
d/ChitaRDas,73/4692,24
d/ChitaRDas,62/1421,14
d/ChitaRDas,71/5735,4
d/ChitaRDas,131/5131,12
d/ChitaRDas,z/MMZahran,4
d/ChitaRDas,19/2658,6
d/ChitaRDas,12/7785,4
d/ChitaRDas,07/167,6
d/ChitaRDas,c/JasonCong,4
d/ChitaRDas,48/2905,6
d/ChitaRDas,70/8170,4
d/ChitaRDas,25/4266,4
d/ChitaRDas,64/992,4
82/3556,37/10441,438
82/3556,99/6904,8
82/3556,99/4678,10
82/3556,e/LievenEeckhout,120
82/3556,86/2160,8
82/3556,64/1248,82
82/3556,08/6044,42
82/3556,08/6937,6
82/3556,01/1397,6
82/3556,84/2225,14
82/3556,53/1682,6
82/3556,147/1005,120
82/3556,66/10033,130
25/4161,78/4478,6
25/4161,62/1131,2
25/4161,01/9032,8
25/4161,27/9796,2
25/4161,138/4146,4
25/4161,99/6904,14
25/4161,87/5027,4
25/4161,117/3197,12
25/4161,38/1130,6
25/4161,50/2421,34
25/4161,m/TrevorNMudge,10
25/4161,67/1051,4
25/4161,k/StephenWKeckler,12
25/4161,94/7357,4
25/4161,83/1613,4
25/4161,20/6518,10
25/4161,72/4861,22
25/4161,m/OnurMutlu,24
25/4161,20/9131,4
25/4161,61/5482,60
25/4161,46/4377,12
25/4161,95/2048,8
25/4161,e/LievenEeckhout,10
25/4161,86/2160,22
25/4161,77/1117,6
25/4161,22/858,20
25/4161,157/2774,46
25/4161,79/2191,14
25/4161,203/0006,12
25/4161,03/2782,28
25/4161,97/11028,22
25/4161,t/DeanMTullsen,28
25/4161,k/ChristoforosEKozyrakis,28
25/4161,26/9655,4
25/4161,78/50,12
25/4161,44/8745,72
25/4161,j/NormanPJouppi,15
25/4161,38/7914,5
25/4161,29/3950,8
25/4161,133/9941,4
25/4161,a/TorMAamodt,28
25/4161,99/4818,4
25/4161,198/6426,4
25/4161,a/KrsteAsanovic,8
25/4161,a/JungHoAhn,4
25/4161,115/5952,44
25/4161,l/JamesRLarus,16
25/4161,89/5432,14
25/4161,21/5583,6
25/4161,173/9808,6
25/4161,161/0102-1,36
25/4161,59/2715,22
25/4161,06/5295,16
25/4161,64/1248,16
25/4161,65/1026,4
25/4161,85/5822,18
25/4161,08/6044,6
25/4161,138/4187,4
78/4478,x/YuanXie,19
78/4478,37/10441,18
78/4478,62/1131,11
78/4478,01/9032,40
78/4478,27/9796,11
78/4478,33/3960,15
78/4478,168/5992,13
78/4478,138/4146,34
78/4478,99/6904,34
78/4478,87/5027,26
78/4478,117/3197,46
78/4478,38/1130,4
78/4478,p/YaleNPatt,6
78/4478,66/10956,14
78/4478,36/4172,30
78/4478,88/2610,12
78/4478,50/2421,54
78/4478,m/TrevorNMudge,12
78/4478,23/3778,14
78/4478,n/ThuDNguyen,78
78/4478,129/7647,24
78/4478,67/1051,22
78/4478,82/9936,10
78/4478,99/4678,6
78/4478,k/StephenWKeckler,16
78/4478,36/1380,18
78/4478,127/9035,10
78/4478,35/5292,4
78/4478,94/7357,34
78/4478,18/9796,12
78/4478,83/1613,32
78/4478,85/2722,110
78/4478,41/1231,32
78/4478,i/RaviRIyer,24
78/4478,199/7171,42
78/4478,20/6518,24
78/4478,72/4861,6
78/4478,87/9432,14
78/4478,12/6848,12
78/4478,m/OnurMutlu,56
78/4478,h/NikolaosHardavellas,28
78/4478,20/9131,12
78/4478,00/5672,50
78/4478,61/5482,64
78/4478,86/2654,8
78/4478,68/1138,20
78/4478,46/4377,40
78/4478,73/7116,14
78/4478,22/3969,100
78/4478,95/2048,14
78/4478,f/ManojFranklin,4
78/4478,35/1464,10
78/4478,e/LievenEeckhout,16
78/4478,86/2160,48
78/4478,173/9798,22
78/4478,10/10980,22
78/4478,j/LizyKurianJohn,4
78/4478,77/1117,4
78/4478,22/858,6
78/4478,157/2774,26
78/4478,79/2191,28
78/4478,11/2192,4
78/4478,66/8314,20
78/4478,17/9796,22
78/4478,138/4166,22
78/4478,04/2187,12
78/4478,25/10955,18
78/4478,46/353,28
78/4478,203/0006,78
78/4478,87/5743,54
78/4478,56/9122,14
78/4478,91/3111,24
78/4478,34/5178,22
78/4478,h/HenryHoffmann,4
78/4478,21/7641,42
78/4478,10/2386,14
78/4478,03/2782,54
78/4478,184/8246,12
78/4478,87/6036,12
78/4478,y/DonaldYeung,14
78/4478,p/DmitryVPonomarev,8
78/4478,97/11028,14
78/4478,123/2646,22
78/4478,76/9083,16
78/4478,t/DeanMTullsen,18
78/4478,56/9613,32
78/4478,322/1476,20
78/4478,k/ChristoforosEKozyrakis,20
78/4478,69/9942,8
78/4478,85/2308,6
78/4478,162/9999,30
78/4478,26/9655,8
78/4478,94/4067,18
78/4478,18/6801,4
78/4478,79/413,40
78/4478,78/50,6
78/4478,31/11029,10
78/4478,193/7332,20
78/4478,11/5956,70
78/4478,147/0999,36
78/4478,44/8745,14
78/4478,18/2863,6
78/4478,178/3217,14
78/4478,64/11467,38
x/YuanXie,37/10441,24
x/YuanXie,01/9032,648
x/YuanXie,33/3960,4
x/YuanXie,168/5992,44
x/YuanXie,138/4146,38
x/YuanXie,99/6904,61
x/YuanXie,87/5027,17
x/YuanXie,117/3197,29
x/YuanXie,38/1130,6
x/YuanXie,p/YaleNPatt,75
x/YuanXie,66/10956,54
x/YuanXie,36/4172,94
x/YuanXie,88/2610,6
x/YuanXie,50/2421,2
x/YuanXie,m/TrevorNMudge,89
x/YuanXie,23/3778,115
x/YuanXie,129/7647,20
x/YuanXie,67/1051,112
x/YuanXie,99/4678,3
x/YuanXie,k/StephenWKeckler,103
x/YuanXie,36/1380,110
x/YuanXie,127/9035,9
x/YuanXie,35/5292,18
x/YuanXie,94/7357,141
x/YuanXie,83/1613,15
x/YuanXie,41/1231,150
x/YuanXie,i/RaviRIyer,708
x/YuanXie,199/7171,13
x/YuanXie,20/6518,57
x/YuanXie,12/6848,46
x/YuanXie,m/OnurMutlu,249
x/YuanXie,20/9131,4
x/YuanXie,00/5672,15
x/YuanXie,61/5482,22
x/YuanXie,86/2654,4
x/YuanXie,68/1138,15
x/YuanXie,22/3969,12
x/YuanXie,95/2048,57
x/YuanXie,f/ManojFranklin,2
x/YuanXie,e/LievenEeckhout,18
x/YuanXie,86/2160,9
x/YuanXie,10/10980,38
x/YuanXie,j/LizyKurianJohn,98
x/YuanXie,77/1117,39
x/YuanXie,22/858,11
x/YuanXie,157/2774,2
x/YuanXie,79/2191,38
x/YuanXie,11/2192,224
x/YuanXie,66/8314,150
x/YuanXie,17/9796,10
x/YuanXie,04/2187,10
x/YuanXie,25/10955,17
x/YuanXie,46/353,17
x/YuanXie,87/5743,41
x/YuanXie,56/9122,12
x/YuanXie,91/3111,3
x/YuanXie,h/HenryHoffmann,4
x/YuanXie,21/7641,12
x/YuanXie,10/2386,12
x/YuanXie,03/2782,78
x/YuanXie,184/8246,7
x/YuanXie,87/6036,5
x/YuanXie,y/DonaldYeung,2
x/YuanXie,p/DmitryVPonomarev,4
x/YuanXie,97/11028,12
x/YuanXie,t/DeanMTullsen,107
x/YuanXie,56/9613,5
x/YuanXie,322/1476,23
x/YuanXie,k/ChristoforosEKozyrakis,38
x/YuanXie,162/9999,10
x/YuanXie,26/9655,4
x/YuanXie,94/4067,9
x/YuanXie,18/6801,6
x/YuanXie,79/413,20
x/YuanXie,78/50,17
x/YuanXie,11/5956,18
x/YuanXie,147/0999,14
x/YuanXie,44/8745,5
x/YuanXie,18/2863,8
x/YuanXie,64/11467,147
x/YuanXie,j/NormanPJouppi,228
x/YuanXie,29/3950,8
x/YuanXie,133/9941,20
x/YuanXie,a/TorMAamodt,2
x/YuanXie,99/4818,71
x/YuanXie,a/KrsteAsanovic,7
x/YuanXie,a/JungHoAhn,320
x/YuanXie,115/5952,4
x/YuanXie,89/5432,33
x/YuanXie,21/5583,2
x/YuanXie,173/9808,23
x/YuanXie,59/2715,86
x/YuanXie,06/5295,12
x/YuanXie,64/1248,32
x/YuanXie,65/1026,5
x/YuanXie,85/5822,7
x/YuanXie,y/JunYang2,36
x/YuanXie,49/5144,30
x/YuanXie,08/6937,2
x/YuanXie,80/1641,111
x/YuanXie,62/201,7
x/YuanXie,05/6204,16
x/YuanXie,91/1557,6
x/YuanXie,a/ToddMAustin,97
x/YuanXie,s/TajanaSimunic,132
x/YuanXie,14/3973,3
x/YuanXie,46/652,11
x/YuanXie,04/7001,2
x/YuanXie,272/8776,2
x/YuanXie,40/231,109
x/YuanXie,163/0027,54
x/YuanXie,115/6279,16
x/YuanXie,33/65,31
x/YuanXie,02/8105,29
x/YuanXie,52/10063,20
x/YuanXie,83/5240,8
x/YuanXie,00/809,7
x/YuanXie,87/5080-1,97
x/YuanXie,i/EnginIpek,5
x/YuanXie,165/4503,4
x/YuanXie,36/3251,6
x/YuanXie,20/4601,78
x/YuanXie,01/1397,9
x/YuanXie,72/3356,187
x/YuanXie,133/9875,8
x/YuanXie,89/6105,2
x/YuanXie,09/5657,24
x/YuanXie,44/11216,78
x/YuanXie,62/1421,10
x/YuanXie,71/5735,3
x/YuanXie,131/5131,10
x/YuanXie,146/9595,78
x/YuanXie,201/5063,14
x/YuanXie,127/9591,22
x/YuanXie,157/2812,7
x/YuanXie,233/5121,14
x/YuanXie,135/8203,5
x/YuanXie,66/190-9,7
x/YuanXie,131/5123,2
x/YuanXie,58/11098,4
x/YuanXie,c/JasonCong,13
x/YuanXie,48/2905,22
x/YuanXie,04/9508,2
x/YuanXie,70/8170,3
x/YuanXie,25/4266,16
x/YuanXie,39/7863,2
x/YuanXie,12/6041,16
x/YuanXie,27/2064,5
x/YuanXie,30/135,2
x/YuanXie,46/2933-1,12
x/YuanXie,159/0073,4
x/YuanXie,166/8752,4
x/YuanXie,70/8398,4
x/YuanXie,181/2820-73,64
x/YuanXie,91/4347,4
x/YuanXie,52/5615,2
x/YuanXie,63/10720,19
x/YuanXie,306/3466,7
37/10441,62/1131,152
37/10441,33/3960,24
37/10441,168/5992,48
37/10441,99/6904,174
37/10441,38/1130,54
37/10441,p/YaleNPatt,24
37/10441,88/2610,108
37/10441,50/2421,144
37/10441,129/7647,36
37/10441,99/4678,414
37/10441,k/StephenWKeckler,54
37/10441,35/5292,30
37/10441,i/RaviRIyer,144
37/10441,20/6518,18
37/10441,m/OnurMutlu,30
37/10441,00/5672,60
37/10441,61/5482,180
37/10441,86/2654,30
37/10441,22/3969,48
37/10441,95/2048,24
37/10441,f/ManojFranklin,30
37/10441,e/LievenEeckhout,426
37/10441,j/LizyKurianJohn,246
37/10441,77/1117,42
37/10441,157/2774,36
37/10441,11/2192,18
37/10441,66/8314,18
37/10441,y/DonaldYeung,18
37/10441,p/DmitryVPonomarev,30
37/10441,56/9613,36
37/10441,26/9655,78
37/10441,94/4067,60
37/10441,18/6801,18
37/10441,79/413,18
37/10441,11/5956,30
37/10441,99/4818,30
37/10441,21/5583,90
37/10441,64/1248,72
37/10441,08/6044,174
37/10441,91/1557,12
37/10441,01/1397,108
37/10441,89/6105,12
37/10441,44/11216,108
37/10441,84/2225,144
37/10441,147/1005,222
37/10441,66/10033,276
37/10441,118/8964,42
37/10441,135/8203,24
37/10441,c/JasonCong,108
37/10441,48/2905,12
37/10441,04/3696,12
37/10441,330/5064,8
37/10441,88/2818,168
37/10441,71/2760,12
37/10441,30/135,64
37/10441,70/8398,136
37/10441,63/10720,12
62/1131,27/9796,26
62/1131,33/3960,4
62/1131,168/5992,84
62/1131,138/4146,3
62/1131,99/6904,11
62/1131,87/5027,14
62/1131,117/3197,2
62/1131,88/2610,87
62/1131,50/2421,14
62/1131,m/TrevorNMudge,2
62/1131,129/7647,8
62/1131,82/9936,2
62/1131,99/4678,47
62/1131,k/StephenWKeckler,3
62/1131,36/1380,5
62/1131,94/7357,6
62/1131,18/9796,3
62/1131,83/1613,2
62/1131,199/7171,6
62/1131,87/9432,80
